ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film3646],Guinea Pig: Flowers of Flesh and Blood,36073,/bSU1eNOC4KbkLYLMsjavGqVc7Ae.jpg,1985-10-07,42,Horror,ja,"Hiroshi Tamura,Kirara Yugao,Anja Blagojevic",Hideshi Hino,Satoru Ogura,,,,,,,,,
[Film36476],Diary for My Children,84946,/cZHjEIYrhU7ctt1eagcX7n0YoDp.jpg,1984-05-03,106,Drama,hu,"Czinkóczi Zsuzsa,Anna Polony,Teri Földi,Jan Nowicki,Sándor Oszter",Márta Mészáros,,Márta Mészáros,,Éva Kármentõ,Nyika Jancsó,,,Éva Martin,Fanny Kemenes,
[Film36498],Celia,69141,/eK1nuH5nzumMO7eFW81ijQgXi3x.jpg,1989-05-18,102,"Horror,Drama",en,"Rebecca Smart,Nicholas Eadie,Mary-Anne Fahey,Victoria Longley,Margaret Ricketts",Ann Turner,"Timothy White,Gordon Glenn",Ann Turner,,Ken Sallows,Geoffrey Simpson,Chris Neal,,Peta Lawson,Rose Chong,Carolyn Nott
[Film36526],"New York Portrait, Chapter II",259458,/emTOeOgYMkSJ2UZovoqo2T1nYtW.jpg,1981-01-01,16,Documentary,en,,Peter B. Hutton,,,,,,,,,,
[Film3680],Burden of Dreams,42124,/qJuD9yZ7Mn9QCVqKO9WarNNYo4R.jpg,1982-10-01,97,Documentary,en,"Candace Laughlin,Werner Herzog,Klaus Kinski,Claudia Cardinale,Alfredo de Río Tambo",Les Blank,Les Blank,Michael Goodwin,,Maureen Gosling,Les Blank,,,,,
[Film36863],The Power of Emotion,132075,/83sMnQSMhdvHHT9JPW3ZzPCIWvq.jpg,1983-09-16,112,Documentary,de,"Hannelore Hoger,Alexandra Kluge,Edgar M. Böhlke,Klaus Wennemann,Beate Holle",Alexander Kluge,,Alexander Kluge,,Beate Mainka-Jellinghaus,"Thomas Mauch,Werner Lüring",,,,,
[Film36888],Naked Spaces: Living Is Round,281696,/m3tet3SAT2E5fjdeYyNWDOAzPiy.jpg,1985-10-01,135,Documentary,en,,Trinh T. Minh-ha,,,,,,,,,,
[Film3698],The Age of the Earth,,,,,,,,,,,,,,,,,,
[Film37051],Palermo or Wolfsburg,130544,/gJz0GdQ7qweYKpfqmZ5pYlaIYVi.jpg,1980-02-01,175,Drama,de,"Nicola Zarbo,Otto Sander,Ida Di Benedetto,Magdalena Montezuma,Johannes Wacker",Werner Schroeter,"Thomas Mauch,Eric Franck","Werner Schroeter,Giuseppe Fava,Orazio Torrisi,Klaus Dethloff",,Werner Schroeter,Thomas Mauch,,,,,
[Film37094],First Dream,186392,/AuN8NbRhsNufdpFQt4GKNXtSChp.jpg,1981-01-01,56,Documentary,en,,Bill Viola,,,,,,,,,,
[Film3715],Courier,48511,/kCIXGllJcy8LEhM6fDtRFLur7V3.jpg,1988-02-10,85,"Action,Crime,Thriller",en,"Pádraig Lynch,Cait O'Riordan,Gabriel Byrne,Ian Bannen,Patrick Bergin","Frank Deasy,Joe Lee",Hilary Estey McLoughlin,Frank Deasy,,Annette D'Alton,,,,,,
[Film3718],Zero City,74711,/1wOj85hvdbgac2mmUdcTHB4JDMB.jpg,1989-11-02,103,"Science Fiction,Drama,Comedy",ru,"Leonid Filatov,Oleg Basilashvili,Vladimir Menshov,Armen Dzhigarkhanyan,Aleksei Zharkov",Karen Shakhnazarov,,"Aleksandr Borodyanskiy,Karen Shakhnazarov",,Lidiya Milioti,Nikolay Nemolyaev,Eduard Artemyev,,Lyudmila Kusakova,Vera Romanova,
[Film37322],Nostos: The Return,237957,/kKNUsI1DUmggpRgx4wpCtKKkEwB.jpg,1989-12-31,85,"Drama,Adventure",it,"Luigi Mezzanotte,Branca de Camargo,Mariella Fabbris,Alex Carozzo,Giuseppe Marcoli",Franco Piavoli,"Franco Piavoli,Giannandrea Pecorelli",Homer,,Franco Piavoli,Franco Piavoli,,,Ferruccio Bolognesi,,
[Film37330],Desert Hearts,294,/g1m7TY897sHiK7oMBd2xDyxMUXy.jpg,1985-10-01,91,"Drama,Romance",en,"Alex McArthur,Denise Crosby,Patricia Charbonneau,Helen Shaver,Audra Lindley",Donna Deitch,Donna Deitch,Natalie Cooper,,Robert Estrin,Robert Elswit,,David Brisbin,Jeannine Oppewall,Linda M. Bass,Richard Arrington
[Film3735],Heart of a Dog,43680,/lYCnO0XUPIV4uUvBe4W0wB04hKE.jpg,1988-01-01,136,"Drama,Comedy,Science Fiction",ru,"Evgeniy Evstigneev,Boris Plotnikov,Vladimir Tolokonnikov,Nina Ruslanova,Olga Melikhova",Vladimir Bortko,,,,Leda Semenova,Yuri Shaygardanov,Vladimir Dashkevich,,Vladimir Svetozarov,Lidiya Kryukova,Vadim Khalaimov
[Film3736],All Night Long,140413,/rUe694KlHdlVvtgSRsGdrEkbtSr.jpg,1981-03-06,87,"Comedy,Romance",en,"Gene Hackman,Barbra Streisand,Diane Ladd,Dennis Quaid,Kevin Dobson",Jean-Claude Tramont,"Jerry Weintraub,Leonard Goldberg,Terence A. Donnelly",W.D. Richter,,,Philip H. Lathrop,,,Peter Jamison,,
[Film3746],Revenge of the Dead,38074,/79RQWnc44i5mDfEcvxDV7M6x9T8.jpg,1983-08-25,98,Horror,it,"Gabriele Lavia,Marcello Tusco,Bob Tonelli,Anne Canovas",Pupi Avati,"Antonio Avati,Gianni Minervini",,,Amedeo Salfa,Franco Delli Colli,Riz Ortolani,,"Giancarlo Basili,Leonardo Scarpa",Steno Tonelli,
[Film374],Crimes and Misdemeanors,11562,/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg,1989-10-13,104,"Comedy,Drama",en,"Woody Allen,Martin Landau,Anjelica Huston,Joanna Gleason,Alan Alda",Woody Allen,Robert Greenhut,,,Susan E. Morse,Sven Nykvist,,Speed Hopkins,Santo Loquasto,Jeffrey Kurland,"Fern Buchner,Frances Kolar,Craig Lyman"
[Film37701],The Drifting Classroom,83411,/8gGEcgNHSf8z9DivIAfm4Ily39.jpg,1987-07-11,104,"Horror,Science Fiction,Mystery",ja,"Yasufumi Hayashi,Kiwako Harada,Yuki Kitazume,Nenji Kobayashi,Kaho Minami",Nobuhiko Obayashi,"Nobutsugu Tsubomi,Kenichi Nakamura,Hirohiko Suekichi",Izô Hashimoto,,"Nobuo Ogawa,Nobuhiko Obayashi",Yoshiyuki Shima,Joe Hisaishi,,Kazuo Satsuya,,
[Film3774],Dust in the Wind,45996,/tsJkQT2j1llQtyxrLsxzzZUnksR.jpg,1986-05-09,109,"Drama,Romance",zh,"Chien-wen Wang,Hsin Shu-Fen,Li Tian-Lu,Mei Fang,Lin Yang",Hou Hsiao-hsien,Hui San-Chi,"Chu Tien-wen,Wu Nien-Jen","Ching-an Yang,Jing-an Yang",Liao Ching-Sung,Mark Lee Ping-Bing,"Chen Ming-Chang,Hsu Ching Chun",,,Chu Ching-Man,
[Film3779],Colors,10126,/5KueYME8A449pxaKTJZp3cWKKSX.jpg,1988-04-15,120,"Action,Crime,Drama",en,"Sean Penn,Robert Duvall,María Conchita Alonso,Randy Brooks,Grand L. Bush",Dennis Hopper,Robert H. Solo,,"Gary Rydstrom,Randy Thom",Robert Estrin,Haskell Wexler,Herbie Hancock,,Ron Foreman,,
[Film377],Die Hard,562,/yFihWxQcmqcaBR31QM6Y8gT6aYV.jpg,1988-07-15,131,"Action,Thriller",en,"Bruce Willis,Alan Rickman,Alexander Godunov,Bonnie Bedelia,Reginald VelJohnson",John McTiernan,"Joel Silver,Lawrence Gordon,Beau Marks",,,"John F. Link,Frank J. Urioste",Jan de Bont,Michael Kamen,John R. Jensen,Jackson De Govia,Marilyn Vance,"Wes Dawn,Jim Kail"
[Film3780],Blood Wedding,42139,/lfLdKbwayLuXkU8ZHFJoNSsbPI1.jpg,1981-10-25,67,"Music,Drama",es,"Antonio Gades,Cristina Hoyos,Juan Antonio Jiménez,Pilar Cárdenas,Carmen Villena",Carlos Saura,Emiliano Piedra,"Carlos Saura,Antonio Gades,Federico García Lorca,Alfredo Mañas",Bernardo Menz,Pablo G. del Amo,Teo Escamilla,Emilio de Diego,,,Francisco Nieva,Ramón de Diego
[Film3783],"A Time to Live, a Time to Die",45999,/7yFSUy939rX5CncqieINpajnM3q.jpg,1985-08-03,138,"Drama,Family",zh,"Yu An-Shun,Tien Feng,Mei Fang,Tang Ru-Yun,Hsiao Ai",Hou Hsiao-hsien,Hui San-Chi,"Hou Hsiao-hsien,Chu Tien-wen",,"Liao Ching-Sung,Wang Chiyang",Mark Lee Ping-Bing,"Chang Hung-Yi,Ng Choh-Choh",Lam Shung-Man,,Chu Ching-Man,
[Film3794],The Professional,1672,/dhAZ8T0tTlTNw3D7Cn8wc87sk1w.jpg,1981-10-21,108,"Action,Adventure,Thriller",fr,"Jean-Paul Belmondo,Robert Hossein,Elisabeth Margoni,Jean-Louis Richard,Jean Desailly",Georges Lautner,Alain Belmondo,,,Michelle David,Henri Decaë,Ennio Morricone,,Eric Moulard,Paulette Breil,
[Film37],The Last Temptation of Christ,11051,/yt2To3jwUW2EuJJO93aYOselfrE.jpg,1988-05-28,164,Drama,en,"Willem Dafoe,Harvey Keitel,Barbara Hershey,Harry Dean Stanton,David Bowie",Martin Scorsese,Barbara De Fina,,,Thelma Schoonmaker,Michael Ballhaus,Peter Gabriel,Andrew Sanders,John Beard,Jean-Pierre Delifer,"Mario Michisanti,Luigi Rocchetti,Maurizio Silvi"
[Film3803],The Boys From Fengkuei,105703,/r6evRAtqfodrY9eytNt7Oc7gg0a.jpg,1983-07-13,98,Drama,zh,"Doze Niu Cheng-Tse,Zhang Shi,Lin Hsiu-Ling,Grace Chen Shu-Fang",Hou Hsiao-hsien,,Chu Tien-wen,,Liao Ching-Sung,Chen Kun-Hou,,,,,
[Film382],Fast Times at Ridgemont High,13342,/e15rmfjf0m6EGLe4MnNhwD3Dd1W.jpg,1982-08-13,90,Comedy,en,"Sean Penn,Jennifer Jason Leigh,Judge Reinhold,Phoebe Cates,Brian Backer",Amy Heckerling,"Art Linson,Irving Azoff",,,Eric Jenkins,Matthew F. Leonetti,,Daniel A. Lomino,,Marilyn Vance,Frank Griffin
[Film38338],The Man Who Wasn't There,29610,/tHaasTjssFfdiBpfdJyfkMqg814.jpg,1983-08-12,111,"Fantasy,Action,Comedy,Science Fiction",en,"Steve Guttenberg,Lisa Langlois,Jeffrey Tambor,Art Hindle,Morgan Hart",Bruce Malmuth,Frank Mancuso Jr.,,,Harry Keller,Frederick Moore,Miles Goodman,,,,
[Film38351],Reflections,248734,,1984-04-01,100,"Drama,Romance",en,"Gabriel Byrne,Donal McCann,Fionnula Flanagan,Harriet Walter,Gerard Cummins",Kevin Billington,"Kevin Billington,David Deutsch",John Banville,,,,,,,,
[Film3840],Empire of the Sun,10110,/tU7NpwxpX3W6Vpgu2hWQfQKizMo.jpg,1987-12-09,153,"Drama,History,War",en,"Christian Bale,John Malkovich,Miranda Richardson,Nigel Havers,Ben Stiller",Steven Spielberg,"Steven Spielberg,Kathleen Kennedy,Frank Marshall",,,Michael Kahn,Allen Daviau,John Williams,,Norman Reynolds,,
[Film3856],Jean de Florette,4480,/car13dBvNvVN8EgQWXYqOSFwbDq.jpg,1986-08-27,120,Drama,fr,"Yves Montand,Gérard Depardieu,Daniel Auteuil,Elisabeth Depardieu,Margarita Lozano",Claude Berri,,,,"Hervé de Luze,Noëlle Boisson,Sophie Coussein,Jeanne Kef,Arlette Langmann,Corinne Lazare,Catherine Serris",,Jean-Claude Petit,,,,
[Film3860],Manon of the Spring,4481,/1qpu6Zc1PSDL3UbDNIZJ6YuhJDW.jpg,1986-11-19,113,Drama,fr,"Yves Montand,Daniel Auteuil,Emmanuelle Béart,Hippolyte Girardot,Margarita Lozano",Claude Berri,,,,"Hervé de Luze,Geneviève Louveau",Bruno Nuytten,Jean-Claude Petit,,Bernard Vézat,Sylvie Gautrelet,
[Film3862],Au revoir les enfants,1786,/5TU9Ba7jrTq5QgZNq2unUgrTsv6.jpg,1987-10-07,105,"Drama,War",fr,"Gaspard Manesse,Raphael Fejtö,Francine Racette,Stanislas Carré de Malberg,Philippe Morier-Genoud",Louis Malle,Louis Malle,,,Emmanuelle Castro,Renato Berta,,,Willy Holt,Corinne Jorry,Susan Robertson
[Film386],Das Boot,387,/fvobAlXFCsCXqZlPYMGhu5W9gvr.jpg,1981-09-17,150,"Drama,History,War",de,"Jürgen Prochnow,Herbert Grönemeyer,Klaus Wennemann,Hubertus Bengsch,Martin Semmelrogge",Wolfgang Petersen,"Günter Rohrbach,Michael Bittins,Ortwin Freyermuth",,,Hannes Nikel,Jost Vacano,Klaus Doldinger,Götz Weidner,Rolf Zehetbauer,Monika Bauert,"Alfred Rasche,Ago von Sperl,Rüdiger von Sperl"
[Film38753],Shuffle,34101,/xidkzvrJfBeZ6wVcVOxobZruiR7.jpg,1987-03-20,82,Comedy,en,"Robert Townsend,Craigus R. Johnson,Helen Martin,Starletta DuPois,Keenen Ivory Wayans",Robert Townsend,Robert Townsend,"Keenen Ivory Wayans,Robert Townsend",,W.O. Garrett,Peter Deming,,,,,
[Film3886],Loulou,39415,/gudzcFDfwOSJflUDWgbA50ahILS.jpg,1980-09-03,106,"Drama,Romance",fr,"Isabelle Huppert,Gérard Depardieu,Guy Marchand,Humbert Balsan,Christian Boucher",Maurice Pialat,"Yves Gasser,Klaus Hellwig",Maurice Pialat,,Yann Dedet,"Pierre-William Glenn,Jacques Loiseleux",,,"Max Berto,Alain Alitbol,Jean-Pierre Sarrazin",Dorothée Nonn,
[Film3888],To Our Loves,2282,/nU7Bp6XI2P1aoWMcHsupskd8C5s.jpg,1983-11-16,102,"Drama,Romance",fr,"Sandrine Bonnaire,Evelyne Ker,Maurice Pialat,Dominique Besnehard,Anne-Sophie Maillé",Maurice Pialat,Daniel Toscan du Plantier,,,"Yann Dedet,Valérie Condroyer,Sophie Coussein",Jacques Loiseleux,,,,,
[Film38906],The Moromete Family,32601,/25lDAwo1N7U2oGEAqNL0UiVOEHR.jpg,1987-09-28,142,Drama,ro,"Victor Rebengiuc,Luminița Gheorghiu,Gina Patrichi,Dorel Vișan,Mitică Popescu",Stere Gulea,Andrei Vasile,,,Mircea Ciocâltei,Vivi Drăgan Vasile,,,,Svetlana Mihăilescu,Aurelia Baciu
[Film3893],Police,9336,/CZoeavxfCWcoQP5zW6fTxgNKXy.jpg,1984-03-22,97,"Comedy,Crime",en,"Steve Guttenberg,Kim Cattrall,G.W. Bailey,Bubba Smith,Donovan Scott",Hugh Wilson,Paul Maslansky,,,"Zach Staenberg,Robert Brown",Michael D. Margulies,Robert Folk,,Trevor Williams,Christopher Ryan,Ken Brooke
[Film38956],Kamikaze '89,12607,/kJ8s21AokUWfa9Vd3ZqyHeH4y9E.jpg,1982-07-16,106,"Science Fiction,Thriller",de,"Rainer Werner Fassbinder,Günther Kaufmann,Boy Gobert,Arnold Marquis,Richy Müller",Wolf Gremm,,,,Thorsten Näter,Xaver Schwarzenberger,Edgar Froese,,,,
[Film3896],Under the Sun of Satan,31300,/dgsIRnvHIIgJURUfa65KFa63Rjg.jpg,1987-05-14,98,Drama,fr,"Gérard Depardieu,Sandrine Bonnaire,Maurice Pialat",Maurice Pialat,"Daniel Toscan du Plantier,Michael Lentz",Sylvie Pialat,,Yann Dedet,,Henri Dutilleux,,Katia Wyszkop,Gil Noir,
[Film39107],Crossing Delancey,27397,/17glnIxveBtzJM5g2MeTWNDBVdM.jpg,1988-08-17,97,"Comedy,Romance",en,"Amy Irving,Peter Riegert,Reizl Bozyk,Jeroen Krabbé,Sylvia Miles",Joan Micklin Silver,Michael Nozik,,,Rick Shaine,Theo van de Sande,Paul Chihara,Leslie E. Rollins,Dan Leigh,Rita Ryack,David Forrest
[Film3919],The Goonies,9340,/oxz1HIdUjQN23IZQk4Gy7ozJBM0.jpg,1985-06-07,114,"Adventure,Comedy,Family",en,"Sean Astin,Josh Brolin,Jeff Cohen,Corey Feldman,Kerri Green",Richard Donner,"Richard Donner,Harvey Bernhard",,,Michael Kahn,Nick McLean,Dave Grusin,Rick Carter,J. Michael Riva,Richard La Motte,Tony Lloyd
[Film3929],Wall Street,10673,/2tQYq9ntzn2dEwDIGLBSipYPenv.jpg,1987-12-10,126,"Crime,Drama",en,"Charlie Sheen,Michael Douglas,Martin Sheen,Daryl Hannah,John C. McGinley",Oliver Stone,Edward R. Pressman,"Oliver Stone,Stanley Weiser",,Claire Simpson,Robert Richardson,Stewart Copeland,John Jay Moore,Stephen Hendrickson,,Fern Buchner
[Film3930],Purple Rain,13763,/gi8CJcDoZJc9o1nuOFccAXpRdTH.jpg,1984-07-27,111,"Drama,Music,Romance",en,"Prince,Apollonia Kotero,Morris Day,Olga Karlatos,Clarence Williams III",Albert Magnoli,"Robert Cavallo,Steven Fargnoli,Joseph Ruffalo","William Blinn,Albert Magnoli",Richard C. Franklin,"Albert Magnoli,Ken Robinson",Donald E. Thorin,Michel Colombier,,Ward Preston,Marie France,
[Film3941],Heathers,2640,/rtzcrwgsuESV2adSDhIuLyQoZmp.jpg,1989-03-31,103,"Comedy,Crime",en,"Winona Ryder,Christian Slater,Shannen Doherty,Lisanne Falk,Kim Walker",Michael Lehmann,Denise Di Novi,,,Norman Hollyn,Francis Kenny,David Newman,Kara Lindstrom,Jon Hutman,Rudy Dillon,Julie Hewett
[Film3943],Clue,15196,/brhtU86OVCsHRhd35AAztFLP4cZ.jpg,1985-12-13,94,"Comedy,Thriller,Crime,Mystery",en,"Eileen Brennan,Tim Curry,Madeline Kahn,Christopher Lloyd,Michael McKean",Jonathan Lynn,Debra Hill,,,"David Bretherton,Richard Haines",Victor J. Kemper,John Morris,,John Robert Lloyd,Michael Kaplan,"Brad Wilder,Edward Ternes,Cindy Baggett,Diane Cummings"
[Film3954],Ghostbusters,620,/di9t2YVpWDKuUtYkrm10yVld50x.jpg,1984-06-08,107,"Comedy,Fantasy",en,"Bill Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis,Rick Moranis",Ivan Reitman,"Ivan Reitman,Michael C. Gross,Joe Medjuck",,"Richard Beggs,Tom McCarthy Jr.","Sheldon Kahn,David E. Blewitt",László Kovács,Elmer Bernstein,John DeCuir Jr.,John DeCuir,"Theoni V. Aldredge,Suzy Benzinger",Leonard Engelman
[Film3984],Meet the Feebles,8216,/jqb4D5B6RXtPBpvstrD9g61zKVR.jpg,1989-08-12,94,"Comedy,Music",en,"Donna Akersten,Stuart Devenie,Mark Hadlow,Brian Sergent,Ross Jolly",Peter Jackson,"Peter Jackson,Jim Booth",,,Jamie Selkirk,Murray Milne,,,,,
[Film3986],Bill & Ted's Excellent Adventure,1648,/tV25lGWGWGEqUe3U0xjQTBgilSx.jpg,1989-02-17,90,"Adventure,Comedy,Science Fiction",en,"Keanu Reeves,Alex Winter,George Carlin,Robert V. Barron,Terry Camilleri",Stephen Herek,"Scott Kroopf,Michael S. Murphey,Joel Soisson","Ed Solomon,Chris Matheson",John P. Fasal,"Larry Bock,Patrick Rand",Tim Suhrstedt,David Newman,Gordon White,Roy Forge Smith,Jill M. Ohanneson,
[Film39885],The Grey Fox,42136,/bCnuMKTYw92gYQ8dtlgUjkNOQog.jpg,1982-12-16,92,"Western,Action",en,"Richard Farnsworth,Jackie Burroughs,Ken Pogue,Wayne Robson,Timothy Webber",Phillip Borsos,Peter O'Brian,John Hunter,,Frank Irvine,Frank Tidy,,,Bill Brodie,Christopher Ryan,
[Film4000],Killer Klowns From Outer Space,16296,/gkgqtr2weef0sUM3k1mFe52iola.jpg,1988-05-27,88,"Comedy,Horror,Science Fiction",en,"Grant Cramer,Suzanne Snyder,John Allen Nelson,John Vernon,Royal Dano",Stephen Chiodo,"Stephen Chiodo,Charles Chiodo,Edward Chiodo","Stephen Chiodo,Charles Chiodo,Edward Chiodo",,Christopher Roth,Alfred Taylor,John Massari,Philip Dean Foreman,Charles Chiodo,Darcie F. Olson,
[Film40297],Sorority House Massacre,40760,/yLUlHWqcLholK3pqKZRmRAZa1DP.jpg,1986-10-01,74,Horror,en,"Angela O'Neill,Wendy Martel,Pamela Ross,Nicole Rio,John C. Russell",Carol Frank,,Carol Frank,,,,,,,,
[Film40332],Jane B. by Agnès V.,53028,/r1sOMO3flNMJKXo0BXrTzEhBAE1.jpg,1988-03-02,97,"Fantasy,Documentary",fr,"Jane Birkin,Agnès Varda,Jean-Pierre Léaud,Laura Betti,Farid Chopel",Agnès Varda,,Agnès Varda,,"Agnès Varda,Marie-Josée Audiard","Nurith Aviv,Pierre-Laurent Chénieux",,,Olivier Radot,,"Ronaldo Abreu,Edith Remy"
[Film4034],The Death of Empedocles,255769,/r1er87TLwBDdXwYb7urNTD3JTz0.jpg,1987-10-14,132,Drama,de,"Andreas von Rauch,Vladimir Baratta,Martina Baratta,Ute Cremer","Jean-Marie Straub,Danièle Huillet",,Friedrich Hölderlin,,"Jean-Marie Straub,Danièle Huillet","Renato Berta,Giovanni Canfarelli Modica,Jean-Paul Toraille",,,,,
[Film4042],Sherman's March: A Meditation on the Possibility of Romantic Love in the South During an Era of Nuclear Weapons Proliferation,41480,/55YscDYNXdffYwDGMrpveqnsa9d.jpg,1985-11-13,158,Documentary,en,"Ross McElwee,Dede McElwee,Patricia Rendleman",Ross McElwee,,Ross McElwee,,,Ross McElwee,,,,,
[Film4045],Cane Toads: An Unnatural History,82284,/rGDTkRglNqSYLaRn3UIxaPXwfJJ.jpg,1988-06-09,47,"Comedy,Documentary",en,"Tip Byrne,Glen Ingram,H.W. Kerr",Mark Lewis,,Mark Lewis,,Lindsay Frazer,,Martin Armiger,,,,
[Film4048],The Emperor's Naked Army Marches On,51929,/37njAm9ENDoRIZOjvCcQoPgMIIT.jpg,1987-08-01,122,"Documentary,War",ja,"Kenzo Okuzaki,Masao Koshimizu,Riichi Aikawa,Masaichi Hamaguchi",Kazuo Hara,Sachiko Kobayashi,,,Jun Nabeshima,Kazuo Hara,,,,,
[Film40524],Final Victory,44861,/85JNHYnOK0weSZNspTFBw6pRHfQ.jpg,1987-03-12,93,"Crime,Drama,Romance",cn,"Eric Tsang,Loletta Lee,Margaret Lee,Tsui Hark,Wong Hung",Patrick Tam,John Shum Kin-Fun,,,Cheung Kwok-Kuen,Ardy Lam Kwok-Wah,,Patrick Tam,,,
[Film4058],Tongues Untied,97049,/e44cOCQdyHCpEBnIe9U8OUctPLt.jpg,1990-03-16,55,Documentary,en,"Marlon Riggs,Essex Hemphill,Brian Freeman,Michael Bell,Willi Ninja",Marlon Riggs,Marlon Riggs,"Donald Woods,Marlon Riggs,Essex Hemphill,Steve Langley,Joseph Beam,Chris Harris,Reginald Jackson,Alan Miller",,Marlon Riggs,"Marlon Riggs,Vivian Kleiman","Marlon Riggs,Alex Langford,Steve Langley",,,,
[Film4086],Brubaker,1623,/fjf3elnOC32m1BdNyxiL8CzNc6t.jpg,1980-06-20,125,"Crime,Drama",en,"Robert Redford,Yaphet Kotto,Jane Alexander,Murray Hamilton,David Keith",Stuart Rosenberg,Ron Silverman,,,Robert Brown,Bruno Nuytten,Lalo Schifrin,J. Michael Riva,,,Gary Liddiard
[Film40],Rumble Fish,232,/nwIUWs7cexC8Wk9c6ey8nFltAZd.jpg,1983-10-20,94,"Action,Crime,Drama",en,"Matt Dillon,Mickey Rourke,Diane Lane,Dennis Hopper,Diana Scarwid",Francis Ford Coppola,"Fred Roos,Doug Claybourne",,Richard Beggs,Barry Malkin,Stephen H. Burum,Stewart Copeland,,Dean Tavoularis,Marjorie Bowers,"Jeff Kennemore,Tim McNally"
[Film41033],American Dreams (Lost and Found),139185,/rwy7sFyy7kLkTCBTXojjfzzzIVz.jpg,1984-03-05,55,Documentary,en,,James Benning,,,,,,,,,,
[Film4108],Over the Top,1825,/yo87I8MxzRf9ZsN6Awc2kM8vGwq.jpg,1987-02-13,93,"Action,Drama",en,"Sylvester Stallone,Robert Loggia,Susan Blakely,Rick Zumwalt,David Mendenhall",Menahem Golan,"Menahem Golan,Yoram Globus",,,"Don Zimmerman,James R. Symons",David Gurfinkel,Giorgio Moroder,William Ladd Skinner,James L. Schoppe,Tom Bronson,
[Film4111],E.T. the Extra-Terrestrial,601,/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,1982-06-11,115,"Science Fiction,Adventure,Family,Fantasy",en,"Henry Thomas,Drew Barrymore,Robert MacNaughton,Peter Coyote,Dee Wallace",Steven Spielberg,"Steven Spielberg,Kathleen Kennedy",,,Carol Littleton,Allen Daviau,John Williams,,James D. Bissell,,Robert Sidell
[Film4112],Cobra,9874,/jxeEu3BqwRQKGutvo4Jhc3V3rk7.jpg,1986-03-21,87,"Action,Crime,Thriller",en,"Sylvester Stallone,Brigitte Nielsen,Reni Santoni,Brian Thompson,Lee Garlington",George P. Cosmatos,"Menahem Golan,Yoram Globus,Tony Munafo",,,"Don Zimmerman,James R. Symons",Ric Waite,Sylvester Levay,"Adrian Gorton,William Ladd Skinner",Bill Kenney,Tom Bronson,"Leonard Engelman,Stephen Abrums"
[Film4136],Jumping,,,,,,,,,,,,,,,,,,
[Film41423],Edge of the Axe,30794,/lgtWQIYjIkg736oOYMsAi3ATcp6.jpg,1988-05-20,90,"Horror,Thriller,Mystery",es,"Barton Faulks,Christina Marie Lane,Page Moseley,Patty Shepard,Fred Holliday",José Ramón Larraz,José Frade,,,Barry B. Leirer,,,,,,
[Film4143],The NeverEnding Story,34584,/ddYCa91iDXfJCxaqSYzwi2fjfnl.jpg,1984-04-05,102,"Drama,Family,Fantasy,Adventure",en,"Noah Hathaway,Barret Oliver,Tami Stronach,Moses Gunn,Patricia Hayes",Wolfgang Petersen,"Bernd Eichinger,Dieter Geissler,Bernd Schaefers",,,Jane Seitz,Jost Vacano,"Giorgio Moroder,Klaus Doldinger","Götz Weidner,Johann Kott,Herbert Strabel",,"Count Ul De Rico,Diemut Remy","Heiner Niehues,Edwin Erfmann,Brigitta Ansary,Horst Kirchberger,Hedy Pollack"
[Film41611],Death Warrior,91566,/u3xKvhccdzoB5BKUCFdWW3aJiGS.jpg,1984-01-01,74,Action,tr,"Cüneyt Arkın,Funda Fırat,Nihat Yiğit,Osman Betin,Füsun Uçar","Cüneyt Arkın,Çetin İnanç",Cüneyt Arkın,Cüneyt Arkın,,,,,,,,
[Film4196],Cutter's Way,31593,/eOuaZWChAK3YQmWH2yD7eIr5o2.jpg,1981-03-19,105,"Drama,Mystery,Thriller,Crime",en,"Jeff Bridges,John Heard,Lisa Eichhorn,Ann Dusenberry,Stephen Elliott",Ivan Passer,Paul R. Gurian,Jeffrey Alan Fiskin,,Caroline Biggerstaff,Jordan Cronenweth,Jack Nitzsche,Josan F. Russo,Josan F. Russo,,
[Film41],The Evil Dead,764,/uYxQ6xhP3WjqPZtxyAOnZQWnZqn.jpg,1981-09-10,85,Horror,en,"Bruce Campbell,Ellen Sandweiss,Richard DeManincor,Betsy Baker,Theresa Tilly",Sam Raimi,"Robert Tapert,Gary Holt",,,Edna Ruth Paul,Tim Philo,Joseph LoDuca,,,,Tom Sullivan
[Film421],Bad Taste,9964,/f0QHSGkvgjvXlmPfIaoco1jxLh6.jpg,1987-12-01,92,"Action,Comedy,Horror,Science Fiction",en,"Terry Potter,Pete O'Herne,Craig Smith,Mike Minett,Peter Jackson",Peter Jackson,Peter Jackson,"Tony Hiles,Ken Hammon",,"Peter Jackson,Jamie Selkirk",Peter Jackson,Michelle Scullion,,,,
